master_id,order_channel,last_order_channel,first_order_date,last_order_date,last_order_date_online,last_order_date_offline,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,interested_in_categories_12
e2565c26-8cb2-11ea-8f41-000d3a38a36f,Android App,Android App,2020-05-03,2021-01-18,2021-01-18,2020-09-20,3.0,2.0,220.47,599.53,"[AKTIFCOCUK, COCUK, KADIN]"
54c8bc6c-2b11-11ea-9d27-000d3a38a36f,Android App,Android App,2019-08-24,2021-05-17,2021-05-17,2020-11-08,1.0,5.0,559.95,188.48,"[ERKEK, KADIN]"
dd8f7930-615f-11ea-8dd8-000d3a38a36f,Android App,Mobile,2020-07-07,2021-02-19,2021-02-19,2020-07-07,18.0,1.0,29.99,1207.78,[KADIN]
80917cba-a198-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-24,2021-03-04,2021-03-04,2019-09-11,1.0,3.0,475.68,163.24,[]
987826cc-9f6c-11e9-a2fc-000d3a38a36f,Android App,Android App,2016-07-11,2021-05-23,2021-05-23,2020-03-06,21.0,3.0,170.72,2862.84,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
79f19836-a0d5-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2019-02-12,2021-04-22,2021-04-22,2019-02-12,1.0,1.0,99.99,124.79,[]
29815904-5bba-11ea-93cd-000d3a38a36f,Android App,Android App,2020-01-28,2021-05-05,2021-05-05,2020-01-28,2.0,1.0,219.89,280.98,[AKTIFCOCUK]
146ebc90-71e0-11eb-aa44-000d3a38a36f,Desktop,Offline,2021-02-15,2021-05-28,2021-05-02,2021-05-28,2.0,1.0,149.99,404.83,[]
32f899d2-21e2-11ea-9618-000d3a38a36f,Android App,Android App,2019-11-03,2021-05-28,2021-05-28,2019-11-03,11.0,1.0,139.99,1911.87,[ERKEK]
379feee8-a7fa-11e9-a2fc-000d3a38a36f,Desktop,Offline,2015-02-11,2021-01-18,2015-02-11,2021-01-18,2.0,6.0,541.9,206.92,[AKTIFSPOR]
3d02e4f2-ed3c-11ea-9369-000d3a38a36f,Android App,Offline,2020-09-02,2021-03-13,2020-09-02,2021-03-13,1.0,2.0,218.85,119.98,"[ERKEK, KADIN, AKTIFSPOR]"
57ad3b96-5bd7-11ea-bf92-000d3a38a36f,Mobile,Offline,2020-02-15,2020-08-08,2020-02-15,2020-08-08,1.0,2.0,94.98,489.0,[ERKEK]
3f89bfb8-1207-11ea-916f-000d3a38a36f,Mobile,Offline,2019-07-06,2020-07-05,2020-06-27,2020-07-05,3.0,2.0,279.97,1204.18,"[KADIN, AKTIFSPOR]"
d826e8de-aa71-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2019-07-05,2020-07-24,2020-07-24,2019-07-05,1.0,1.0,179.98,179.99,[AKTIFSPOR]
40882f16-a58e-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-17,2020-12-13,2020-12-13,2019-02-17,3.0,1.0,69.99,254.94,"[COCUK, AKTIFSPOR]"
5d2d95aa-a838-11e9-a2fc-000d3a38a36f,Desktop,Offline,2015-11-08,2020-10-06,2015-11-08,2020-10-06,1.0,2.0,205.48,110.98,"[ERKEK, KADIN]"
62f48be2-404f-11ea-aa6b-000d3a38a36f,Desktop,Desktop,2019-08-08,2020-11-26,2020-11-26,2019-08-08,2.0,1.0,159.98,579.0,[]
482e2264-ad0b-11e9-a2fc-000d3a38a36f,Android App,Desktop,2019-11-08,2021-04-21,2021-04-21,2019-11-08,5.0,1.0,272.98,917.14,[KADIN]
e31293ac-d63a-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-19,2021-05-22,2021-05-22,2019-08-19,7.0,1.0,39.98,5776.71,"[KADIN, AKTIFSPOR]"
5431ffc2-d6be-11e9-93bc-000d3a38a36f,Mobile,Mobile,2019-02-23,2020-11-25,2020-11-25,2020-01-19,2.0,3.0,244.95,507.35,[KADIN]
e82eeda2-ace3-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2018-05-22,2021-01-18,2021-01-18,2019-11-24,3.0,2.0,309.96,571.92,[COCUK]
4f61f41e-acb8-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2018-05-07,2021-01-20,2021-01-20,2020-07-13,3.0,1.0,59.99,660.1,"[KADIN, AKTIFSPOR]"
b1b8ff6a-24ed-11ea-bf27-000d3a38a36f,Mobile,Mobile,2019-08-30,2021-02-19,2021-02-19,2019-11-16,1.0,2.0,329.96,85.0,[ERKEK]
9728ec8a-64a5-11ea-a507-000d3a38a36f,Android App,Android App,2020-03-12,2020-12-19,2020-12-19,2020-03-12,1.0,1.0,12.99,197.99,[ERKEK]
87f973e8-ff0f-11e9-a5e8-000d3a38a36f,Android App,Offline,2020-10-20,2021-02-03,2020-10-20,2021-02-03,1.0,1.0,249.99,79.99,[AKTIFCOCUK]
f2b9bc6e-aa3d-11e9-a2fc-000d3a38a36f,Ios App,Desktop,2019-11-27,2021-05-05,2021-05-05,2020-02-13,4.0,2.0,169.98,503.8,[ERKEK]
c685c602-f676-11ea-a533-000d3a38a36f,Android App,Android App,2020-09-14,2021-02-23,2021-02-23,2020-09-14,1.0,1.0,130.49,107.2,[AKTIFSPOR]
6c65ae7a-541a-11ea-b1db-000d3a38a36f,Mobile,Mobile,2019-12-15,2020-11-26,2020-11-26,2019-12-15,2.0,1.0,19.99,329.98,"[KADIN, AKTIFSPOR]"
24858684-31c8-11eb-860c-000d3a38a36f,Mobile,Offline,2020-11-28,2021-02-01,2020-11-28,2021-02-01,1.0,1.0,40.88,359.2,"[COCUK, AKTIFSPOR]"
56fb4e86-d662-11e9-93bc-000d3a38a36f,Android App,Android App,2020-02-08,2020-06-10,2020-06-10,2020-02-08,2.0,1.0,40.49,207.48,[KADIN]
00f7553c-5bbb-11ea-b88d-000d3a38a36f,Ios App,Ios App,2019-12-22,2020-12-09,2020-12-09,2019-12-22,11.0,1.0,485.94,1268.33,"[AKTIFCOCUK, COCUK]"
f51e8faa-afb2-11e9-9757-000d3a38a36f,Android App,Android App,2018-06-09,2020-07-14,2020-07-14,2020-02-10,9.0,2.0,159.97,1602.74,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
ad92c65e-ad52-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2017-04-11,2020-11-30,2020-11-30,2020-06-25,2.0,1.0,237.7,404.38,[KADIN]
2e643a50-499e-11ea-8a4f-000d3a38a36f,Mobile,Mobile,2019-07-14,2020-11-19,2020-11-19,2020-10-16,1.0,3.0,690.64,169.99,"[COCUK, KADIN]"
57177730-5e8a-11eb-8dbd-000d3a38a36f,Android App,Offline,2021-02-11,2021-03-06,2021-02-11,2021-03-06,2.0,1.0,108.98,215.96,"[ERKEK, KADIN]"
7df26b6a-a957-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2017-11-02,2020-12-15,2020-12-15,2020-08-06,9.0,1.0,69.99,1277.89,"[ERKEK, COCUK, AKTIFSPOR]"
c1dab084-9859-11ea-9d91-000d3a38a36f,Android App,Android App,2020-08-16,2021-05-27,2021-05-27,2020-08-16,1.0,1.0,70.48,100.79,"[COCUK, KADIN]"
4e798dd4-0152-11ea-a5e8-000d3a38a36f,Ios App,Offline,2019-11-07,2021-02-23,2020-03-31,2021-02-23,1.0,3.0,849.66,495.84,"[COCUK, AKTIFSPOR]"
9d18242e-893c-11ea-9c02-000d3a38a36f,Android App,Offline,2020-04-30,2021-03-14,2020-04-30,2021-03-14,1.0,1.0,67.98,224.97,"[ERKEK, KADIN]"
d61a491c-a807-11e9-a2fc-000d3a38a36f,Desktop,Offline,2015-08-20,2020-09-15,2015-08-20,2020-09-15,1.0,1.0,98.48,55.99,"[ERKEK, KADIN]"
f4fd38be-a990-11e9-a2fc-000d3a38a36f,Mobile,Offline,2019-11-09,2020-07-17,2019-11-09,2020-07-17,1.0,2.0,449.94,164.98,[AKTIFSPOR]
f28f6b76-a37b-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2019-03-30,2020-11-25,2020-11-25,2020-07-04,2.0,3.0,217.71,552.89,"[ERKEK, KADIN, AKTIFSPOR]"
208b38f0-b03a-11e9-9757-000d3a38a36f,Ios App,Desktop,2019-03-31,2020-11-11,2020-11-11,2020-01-03,4.0,1.0,99.99,740.39,[AKTIFSPOR]
e8b10a20-20bb-11ea-97c9-000d3a38a36f,Android App,Offline,2019-05-01,2021-03-27,2021-01-28,2021-03-27,7.0,9.0,1350.68,1321.74,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
b8cde630-9ad1-11ea-9fd8-000d3a38a36f,Desktop,Offline,2020-05-20,2020-10-26,2020-05-20,2020-10-26,1.0,2.0,449.97,263.97,"[AKTIFCOCUK, AKTIFSPOR]"
d4bea426-1e38-11ea-8bf2-000d3a38a36f,Mobile,Mobile,2019-07-17,2021-05-06,2021-05-06,2019-07-17,1.0,1.0,29.99,59.99,[]
84688526-a694-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-03-09,2021-05-17,2014-03-09,2021-05-17,1.0,4.0,510.46,57.23,"[AKTIFCOCUK, AKTIFSPOR]"
21c528f2-f4d7-11e9-9346-000d3a38a36f,Ios App,Mobile,2019-08-03,2021-04-20,2021-04-20,2019-08-03,6.0,1.0,39.99,1906.79,[AKTIFSPOR]
f2e961a6-a873-11e9-a2fc-000d3a38a36f,Android App,Mobile,2016-01-23,2021-05-15,2021-05-15,2019-12-18,5.0,1.0,151.73,707.19,[]
6ecba700-9e70-11ea-80cd-000d3a38a36f,Android App,Android App,2020-05-25,2021-05-13,2021-05-13,2020-11-14,8.0,1.0,60.49,1058.48,"[AKTIFCOCUK, COCUK]"
eb3a77de-afc5-11e9-9757-000d3a38a36f,Mobile,Offline,2019-08-03,2020-12-31,2020-03-10,2020-12-31,2.0,3.0,285.46,257.73,[AKTIFCOCUK]
1768ceb8-ab58-11e9-a2fc-000d3a38a36f,Android App,Offline,2017-01-15,2021-02-15,2019-11-22,2021-02-15,5.0,2.0,432.91,714.97,"[COCUK, KADIN, AKTIFSPOR]"
b7e800e2-563f-11ea-b9b9-000d3a38a36f,Android App,Android App,2019-12-07,2021-05-21,2021-05-21,2019-12-07,5.0,1.0,144.99,1402.28,[]
9e05683c-26cc-11eb-8a9b-000d3a38a36f,Android App,Android App,2020-11-14,2020-11-25,2020-11-25,2020-11-14,3.0,1.0,130.49,535.94,[AKTIFSPOR]
a71e6628-b065-11e9-9757-000d3a38a36f,Android App,Offline,2019-02-23,2021-05-18,2020-06-21,2021-05-18,3.0,4.0,442.44,401.43,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
813f2772-a51a-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-10-12,2020-12-21,2020-12-21,2019-10-12,4.0,1.0,69.99,139.96,[COCUK]
84c791be-4d1b-11ea-a626-000d3a38a36f,Mobile,Mobile,2019-09-07,2020-12-09,2020-12-09,2020-07-15,1.0,2.0,489.88,351.39,"[KADIN, AKTIFSPOR]"
8a0f0624-875f-11ea-ace9-000d3a38a36f,Android App,Offline,2020-04-25,2021-04-21,2020-04-25,2021-04-21,1.0,1.0,179.97,105.98,[KADIN]
5a8ddbc4-aafa-11e9-a2fc-000d3a38a36f,Desktop,Offline,2017-08-28,2020-11-04,2017-08-28,2020-11-04,1.0,1.0,559.96,104.99,"[ERKEK, AKTIFSPOR]"
00596df0-abca-11e9-a2fc-000d3a38a36f,Mobile,Desktop,2019-03-31,2020-10-31,2020-10-31,2019-07-01,3.0,1.0,129.97,1278.39,[AKTIFSPOR]
0583c6c6-ac93-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2020-01-21,2021-05-01,2021-05-01,2020-01-21,2.0,1.0,69.99,439.98,[ERKEK]
a6a18ecc-f265-11e9-9346-000d3a38a36f,Android App,Offline,2019-10-19,2021-03-13,2020-10-13,2021-03-13,2.0,2.0,220.87,275.98,[KADIN]
9296abbc-712f-11ea-adca-000d3a38a36f,Android App,Android App,2017-11-14,2021-01-05,2021-01-05,2021-01-04,20.0,2.0,217.46,2517.07,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
dda56166-2161-11ea-9618-000d3a38a36f,Mobile,Mobile,2019-04-04,2021-05-21,2021-05-21,2019-04-04,6.0,1.0,59.99,1313.64,"[KADIN, AKTIFSPOR]"
b952b604-a71a-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-11-15,2020-07-04,2016-02-26,2020-07-04,2.0,5.0,546.45,139.98,"[ERKEK, KADIN, AKTIFSPOR]"
198d6c56-aa33-11e9-a2fc-000d3a38a36f,Ios App,Offline,2017-04-28,2021-05-27,2020-08-15,2021-05-27,3.0,4.0,569.96,556.96,"[ERKEK, COCUK, AKTIFSPOR]"
da521caa-afc1-11e9-9757-000d3a38a36f,Ios App,Offline,2019-12-30,2020-11-27,2019-12-30,2020-11-27,1.0,1.0,179.98,59.99,[ERKEK]
8f532fb2-a0f5-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-02-15,2020-08-24,2020-08-24,2019-02-15,1.0,1.0,199.9,45.0,[KADIN]
7adadefc-a96c-11e9-a2fc-000d3a38a36f,Mobile,Desktop,2018-04-09,2021-04-11,2021-04-11,2019-04-19,7.0,3.0,234.96,1075.82,"[KADIN, AKTIFSPOR]"
57fa34de-15da-11ea-aa74-000d3a38a36f,Android App,Android App,2019-10-05,2021-05-15,2021-05-15,2019-10-05,2.0,1.0,133.31,340.97,[ERKEK]
0e027914-53b9-11ea-abe0-000d3a38a36f,Android App,Android App,2019-12-14,2021-05-03,2021-05-03,2019-12-14,2.0,1.0,95.97,124.19,[AKTIFCOCUK]
5ecce2c2-370b-11eb-a48e-000d3a38a36f,Android App,Offline,2020-12-05,2020-12-11,2020-12-05,2020-12-11,1.0,1.0,47.48,47.99,"[AKTIFCOCUK, COCUK]"
87de8400-a7d2-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-04-06,2020-08-29,2018-04-06,2020-08-29,1.0,2.0,699.97,169.98,[AKTIFSPOR]
756fffd0-9f47-11e9-9897-000d3a38a36f,Ios App,Offline,2020-06-08,2021-01-26,2020-06-08,2021-01-26,1.0,1.0,79.97,239.2,[AKTIFSPOR]
2035f9ea-a1d4-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-28,2021-05-06,2021-05-06,2019-02-28,12.0,1.0,44.99,2530.57,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]"
25da0440-ab4d-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2019-08-22,2020-11-18,2020-11-18,2019-12-07,2.0,3.0,185.46,239.98,[]
ef831ebc-a8a5-11e9-a2fc-000d3a38a36f,Mobile,Offline,2016-02-01,2021-03-26,2018-11-12,2021-03-26,7.0,5.0,537.89,654.6,[KADIN]
5abe3380-1384-11ea-a001-000d3a38a36f,Android App,Offline,2019-03-23,2021-02-15,2020-04-08,2021-02-15,1.0,2.0,519.95,146.98,[]
ed6d8154-52ef-11ea-9ade-000d3a38a36f,Ios App,Ios App,2020-01-15,2020-12-28,2020-12-28,2020-01-15,2.0,1.0,99.99,500.64,"[ERKEK, KADIN]"
f8201f1e-a3bb-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-04-05,2020-12-23,2020-12-23,2020-07-28,1.0,4.0,379.86,229.98,[KADIN]
e05e64be-af4e-11e9-a2fc-000d3a38a36f,Ios App,Offline,2018-01-16,2021-03-08,2020-03-24,2021-03-08,8.0,4.0,420.84,1191.89,[AKTIFSPOR]
15248dfa-213b-11ea-9618-000d3a38a36f,Ios App,Ios App,2019-08-31,2020-09-17,2020-09-17,2019-08-31,2.0,1.0,98.96,254.98,[ERKEK]
a086fb0c-af9a-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-12-12,2021-02-07,2021-02-07,2019-04-14,5.0,1.0,34.99,942.68,[ERKEK]
2daa0a8e-b14c-11ea-b736-000d3a38a36f,Ios App,Offline,2020-06-05,2020-11-15,2020-11-12,2020-11-15,1.0,3.0,349.96,132.99,[AKTIFSPOR]
b4d4a826-2ba4-11ea-853d-000d3a38a36f,Mobile,Offline,2019-11-30,2021-02-05,2020-03-25,2021-02-05,4.0,3.0,420.95,532.94,[ERKEK]
289c9362-5b2b-11ea-9ddc-000d3a38a36f,Mobile,Mobile,2019-12-21,2021-05-12,2021-05-12,2019-12-21,4.0,1.0,79.99,2131.28,"[ERKEK, COCUK, AKTIFSPOR]"
6dcd4faa-9f9a-11e9-a2fc-000d3a38a36f,Desktop,Offline,2019-05-10,2021-01-20,2019-05-10,2021-01-20,1.0,2.0,214.97,708.0,[AKTIFSPOR]
4f7820e6-a5be-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-09-17,2020-06-21,2020-06-21,2019-03-28,3.0,1.0,179.98,469.07,[AKTIFSPOR]
de77fd6a-211b-11ea-b50a-000d3a38a36f,Android App,Android App,2018-03-16,2021-04-29,2021-04-29,2019-10-10,11.0,1.0,189.98,1790.68,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
de06bdfa-62a5-11ea-9861-000d3a38a36f,Android App,Android App,2020-03-06,2021-02-17,2021-02-17,2020-03-06,1.0,1.0,130.48,129.99,[]
5c01741e-d932-11e9-93bc-000d3a38a36f,Ios App,Ios App,2019-09-17,2020-07-13,2020-07-13,2019-09-17,2.0,1.0,338.42,191.09,[ERKEK]
787dd214-a98e-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-12-01,2021-01-06,2019-12-01,2021-01-06,1.0,1.0,139.99,224.99,[AKTIFSPOR]
c5315340-5313-11ea-acd3-000d3a38a36f,Ios App,Ios App,2019-12-28,2021-04-17,2021-04-17,2019-12-28,3.0,1.0,119.99,518.91,"[AKTIFCOCUK, COCUK]"
e36e8db2-a72b-11e9-a2fc-000d3a38a36f,Android App,Android App,2014-12-01,2021-05-26,2021-05-26,2021-03-12,2.0,2.0,340.78,230.25,[KADIN]
057cdca2-a2cb-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2019-03-18,2021-03-30,2021-03-30,2019-03-18,1.0,1.0,99.99,207.99,[AKTIFSPOR]
cda757f4-5b51-11ea-b08f-000d3a38a36f,Android App,Android App,2019-12-11,2020-06-11,2020-06-11,2019-12-11,3.0,1.0,99.99,1175.87,[AKTIFSPOR]
9fbdeeac-2591-11ea-b1c8-000d3a38a36f,Android App,Android App,2019-08-21,2021-05-20,2021-05-20,2019-09-14,1.0,4.0,999.89,280.98,[]
bc0aa460-9f09-11e9-9897-000d3a38a36f,Desktop,Desktop,2013-04-19,2021-04-06,2021-04-06,2019-11-10,19.0,2.0,1101.96,2258.84,"[KADIN, AKTIFSPOR]"
3bc2abda-9f8c-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-12-11,2021-01-20,2021-01-20,2020-02-12,4.0,1.0,59.98,354.38,[KADIN]
7bc34c22-b0a6-11ea-b736-000d3a38a36f,Android App,Mobile,2019-11-04,2021-01-05,2021-01-05,2020-06-17,4.0,1.0,96.98,865.22,"[AKTIFCOCUK, ERKEK, COCUK]"
246f8b88-8cbc-11ea-8f41-000d3a38a36f,Android App,Offline,2020-05-03,2020-08-28,2020-05-03,2020-08-28,1.0,1.0,110.72,49.99,"[ERKEK, KADIN, AKTIFSPOR]"
e3f1b958-740d-11ea-92d0-000d3a38a36f,Android App,Offline,2020-04-01,2021-01-21,2020-04-01,2021-01-21,1.0,1.0,90.98,176.97,[AKTIFSPOR]
3820c10a-bc92-11ea-aa61-000d3a38a36f,Android App,Android App,2020-07-02,2021-05-24,2021-05-24,2020-07-02,1.0,1.0,199.98,350.98,"[AKTIFCOCUK, AKTIFSPOR]"
92cd376a-a9d7-11e9-a2fc-000d3a38a36f,Mobile,Offline,2016-04-19,2021-04-29,2016-04-19,2021-04-29,1.0,1.0,76.87,69.99,[KADIN]
01eb8378-ae96-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2018-04-18,2021-01-14,2021-01-14,2020-08-11,2.0,4.0,305.7,194.96,[KADIN]
00f6ec78-5b07-11ea-a06d-000d3a38a36f,Ios App,Ios App,2020-02-21,2021-05-09,2021-05-09,2020-02-21,3.0,1.0,125.49,625.46,[KADIN]
01fe2034-98ea-11ea-b97a-000d3a38a36f,Ios App,Ios App,2020-05-17,2020-09-26,2020-09-26,2020-06-04,2.0,1.0,50.48,1318.49,"[COCUK, AKTIFSPOR]"
17b4bc5c-d6f9-11e9-93bc-000d3a38a36f,Mobile,Mobile,2019-10-25,2020-09-29,2020-09-29,2019-11-26,5.0,2.0,244.98,599.6,[]
183a30e4-b020-11e9-9757-000d3a38a36f,Android App,Android App,2019-01-19,2021-05-24,2021-05-24,2019-11-25,6.0,5.0,284.94,372.12,"[ERKEK, AKTIFSPOR]"
80bc1e88-1228-11ea-a001-000d3a38a36f,Desktop,Offline,2019-11-29,2021-02-04,2019-11-29,2021-02-04,1.0,2.0,220.87,154.98,"[ERKEK, AKTIFSPOR]"
970d7144-b005-11e9-9757-000d3a38a36f,Desktop,Offline,2018-10-23,2020-07-08,2018-10-23,2020-07-08,1.0,1.0,30.49,219.9,[ERKEK]
ebb8a328-1fe8-11ea-87bf-000d3a38a36f,Android App,Android App,2019-10-16,2020-12-25,2020-12-25,2019-10-16,7.0,1.0,99.99,1507.92,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
4836111c-a41a-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-04-13,2021-04-15,2020-05-14,2021-04-15,2.0,5.0,823.91,365.98,"[ERKEK, KADIN]"
feed8094-12c8-11ea-a001-000d3a38a36f,Android App,Desktop,2019-02-13,2021-05-23,2021-05-23,2019-02-13,4.0,1.0,209.98,773.88,"[ERKEK, AKTIFSPOR]"
a99f538a-3039-11eb-be61-000d3a38a36f,Android App,Offline,2020-12-21,2021-03-26,2020-12-21,2021-03-26,1.0,1.0,82.86,35.99,[ERKEK]
d0618918-5b30-11ea-b69e-000d3a38a36f,Android App,Offline,2020-01-29,2020-11-29,2020-03-14,2020-11-29,1.0,3.0,741.69,199.99,[AKTIFSPOR]
5aad4ebe-f743-11ea-a533-000d3a38a36f,Android App,Android App,2020-09-15,2021-02-13,2021-02-13,2020-09-15,3.0,1.0,40.49,442.9,"[KADIN, AKTIFSPOR]"
a6ee0b1c-5b97-11ea-8472-000d3a38a36f,Mobile,Mobile,2019-12-15,2021-03-20,2021-03-20,2019-12-15,1.0,1.0,149.99,131.99,[ERKEK]
5730b34a-ab5c-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-02-26,2020-12-15,2020-12-15,2019-02-26,1.0,1.0,99.99,34.99,[KADIN]
8e8ea862-1860-11ea-9213-000d3a38a36f,Ios App,Ios App,2019-11-21,2020-08-19,2020-08-19,2019-12-04,6.0,1.0,39.99,1337.25,"[ERKEK, AKTIFSPOR]"
8c039ae0-74f8-11ea-bb48-000d3a38a36f,Mobile,Mobile,2018-12-10,2021-05-15,2021-05-15,2019-12-15,2.0,2.0,409.98,424.89,[]
89b093aa-a5e2-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2019-03-03,2021-04-07,2021-04-07,2019-03-03,1.0,1.0,44.99,79.99,[AKTIFSPOR]
ef501df2-32ae-11eb-8e87-000d3a38a36f,Mobile,Offline,2020-11-30,2020-12-23,2020-11-30,2020-12-23,2.0,1.0,393.71,366.4,"[COCUK, KADIN, AKTIFSPOR]"
b14b3774-4e04-11ea-88f0-000d3a38a36f,Android App,Android App,2019-07-31,2020-07-20,2020-07-20,2019-07-31,2.0,1.0,69.99,281.44,[KADIN]
31e8adf8-ae14-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-10-14,2020-07-05,2018-10-14,2020-07-05,1.0,2.0,150.48,89.0,[ERKEK]
909b3780-a5db-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-06-30,2020-12-26,2020-12-26,2019-06-30,1.0,1.0,59.99,257.89,"[ERKEK, AKTIFSPOR]"
dc23fe78-9de1-11e9-9897-000d3a38a36f,Mobile,Offline,2018-01-16,2020-11-09,2018-01-16,2020-11-09,2.0,4.0,1199.85,238.99,[KADIN]
1e1517b8-20ff-11ea-b50a-000d3a38a36f,Android App,Android App,2019-04-28,2021-05-06,2021-05-06,2019-11-17,1.0,2.0,289.96,143.99,[AKTIFSPOR]
a88348ca-a715-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-06-02,2020-06-18,2016-05-12,2020-06-18,2.0,1.0,200.48,169.98,[ERKEK]
d32e00bc-7daf-11ea-80af-000d3a38a36f,Android App,Offline,2020-04-14,2021-05-19,2020-05-05,2021-05-19,2.0,3.0,902.41,297.16,"[KADIN, AKTIFSPOR]"
102ceb9e-a3c3-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-04-05,2021-01-29,2021-01-29,2020-07-25,1.0,3.0,230.47,69.99,[AKTIFCOCUK]
4cd81210-6c56-11ea-ba86-000d3a38a36f,Android App,Offline,2020-07-29,2020-09-02,2020-07-29,2020-09-02,1.0,1.0,89.99,100.0,"[ERKEK, KADIN]"
9a1edc54-7d52-11ea-80af-000d3a38a36f,Ios App,Offline,2020-04-13,2021-02-03,2020-04-13,2021-02-03,1.0,1.0,459.96,41.98,[AKTIFSPOR]
920ef388-d6df-11e9-93bc-000d3a38a36f,Android App,Offline,2019-09-03,2021-05-27,2019-12-08,2021-05-27,1.0,2.0,160.96,119.99,[]
ca411e80-cf76-11ea-a8f0-000d3a38a36f,Ios App,Offline,2020-07-26,2021-02-03,2021-02-03,2021-02-03,3.0,1.0,69.99,715.84,"[ERKEK, AKTIFSPOR]"
57af6f72-ae3c-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-10-20,2021-04-22,2021-04-22,2020-01-06,4.0,2.0,219.98,895.46,[]
5ec693d0-1b92-11ea-ac4f-000d3a38a36f,Android App,Android App,2019-09-16,2021-04-07,2021-04-07,2021-03-05,1.0,3.0,450.85,100.0,[AKTIFCOCUK]
9f5eadd0-26df-11ea-aaaa-000d3a38a36f,Mobile,Mobile,2019-10-19,2021-04-18,2021-04-18,2019-10-19,1.0,1.0,129.98,83.48,[AKTIFCOCUK]
02c9dcc6-5437-11ea-b1db-000d3a38a36f,Desktop,Desktop,2019-08-28,2020-11-19,2020-11-19,2020-01-09,1.0,2.0,299.97,263.98,[]
07c18f50-138a-11ea-a001-000d3a38a36f,Android App,Android App,2019-06-24,2020-11-19,2020-11-19,2020-11-06,1.0,2.0,180.48,224.99,"[ERKEK, AKTIFSPOR]"
2addb15e-aa52-11e9-a2fc-000d3a38a36f,Android App,Offline,2020-06-03,2021-02-10,2020-06-03,2021-02-10,1.0,1.0,180.88,187.47,"[KADIN, AKTIFSPOR]"
2470dfd8-af63-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-12-21,2021-01-25,2018-12-21,2021-01-25,1.0,2.0,142.46,142.5,[KADIN]
29c6914e-1f5c-11ea-87bf-000d3a38a36f,Mobile,Mobile,2019-03-25,2021-01-19,2021-01-19,2021-01-06,1.0,3.0,421.13,235.98,"[AKTIFCOCUK, ERKEK]"
4d6f45fa-a180-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-02-23,2021-03-14,2021-03-14,2019-09-07,1.0,2.0,179.98,49.99,[]
e4f212a8-aedc-11ea-b736-000d3a38a36f,Ios App,Mobile,2020-06-16,2021-04-03,2021-04-03,2020-08-12,4.0,1.0,199.99,994.98,[AKTIFSPOR]
71d9f0b2-aa44-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-03-22,2020-07-03,2018-12-20,2020-07-03,6.0,2.0,240.94,532.17,[KADIN]
